Biomass,Index
0.4217702716276186,196
1.94463365875612,197
3.158804336681225,198
8.86962094978368,199
21.761512045180663,200
19.79659623759939,201
4.832843521658788,202
0.0113659845587656,203
0.0158219318391621,204
1.2534253642720226,235
18.02433418921668,236
19.125775495254548,237
16.86929634797398,238
16.37653825767486,239
27.492625896689884,240
118.9553092723511,241
64.62133138777737,242
6.482201101480537,243
2.630254969063768,244
0.0006109278460062,276
4.867896320670381,277
12.550814415095868,278
2.1120011676939585,279
0.1191005293596673,280
0.002963491064848,281
11.74925766205194,282
21.299208846685872,283
8.168223703819484,284
0.6590969794715368,285
4.399750846485748,321
23.4977519235472,322
76.85492640298665,323
64.801066642396,324
26.056501119894133,325
1.3855251084758635,326
0.0136354199000949,327
0.5275139398052318,328
0.3355335141415053,329
0.1130628049321015,330
1.524309350461026,366
40.06435690813144,367
113.62017587635113,368
69.56240946598844,369
35.31853533129789,370
67.17289866642957,371
27.13202447949147,372
7.689328969750113,373
5.13105562807551,374
48.91512557160228,416
73.85022423960048,417
84.27454365160315,418
67.10666693913231,419
22.27724290113452,420
50.00282717490663,421
71.33590022724084,422
22.81873316111352,423
4.237228733217353,424
2.0574721611956925,425
0.4747220847477817,471
20.68125698788324,472
11.759990528051135,473
26.78333737243129,474
31.01112492044029,475
1.7230397026268414,476
16.093041393884356,477
47.606703145292514,478
15.033717527635414,479
1.6564756937641394,480
1.0731524025862669,481
101.76926431559,533
33.12985684082459,534
41.54662768962322,535
81.37563384776278,536
58.86946215361712,537
12.828942787682568,538
2.0684630262474064,539
25.50391892379776,540
21.683932156752604,541
0.095755235659772,542
117.09381040695634,593
78.35950294140333,594
45.5322165783045,595
182.29979058627688,596
173.67809779706943,597
62.86236503809312,598
14.864997467980045,599
67.46615046427004,600
6.559123726970341,601
0.0043162949065569,602
57.127963642173775,658
121.6777563938026,659
21.19039186395913,660
1.2238466208968608,661
0.924792267106535,662
1.0985453129612954,663
12.840661482225034,664
19.16313729281196,665
18.34465157457032,666
3.0099919579817382,667
9.417270132829184,668
0.0666441387874855,724
0.6941041285140113,725
3.6787972175971353,726
87.2171789096324,727
126.53966176276197,728
73.13204487697682,729
159.33729944217083,730
167.57736437501836,731
242.24514002343057,732
286.2147652559653,733
205.1243878559861,734
249.29685159624304,735
0.7786560812879074,791
191.56595942552147,792
705.9196720202166,793
488.677240351519,794
354.3854923815798,795
610.1029707497948,796
469.2811290623952,797
411.4161946912762,798
441.63017799824297,799
390.4470302154601,800
12.73712994021438,856
435.5057535346396,857
798.466996709851,858
585.5470360314791,859
509.0324898331377,860
556.6357549378876,861
639.7637342395531,862
441.2705228598416,863
422.700392226312,864
10.518665940446102,918
137.4602267252738,919
532.4167291611296,920
787.1348158747967,921
718.8088083568817,922
506.9328475016272,923
451.6285622748776,924
170.83160833221456,925
202.3567098639737,926
150.70296826129135,980
347.3130933873602,981
356.3251587965416,982
591.4400250849166,983
398.5147513023881,984
102.85461002634456,985
83.07326309202558,986
219.641712254102,987
228.3146790313955,988
380.6600283499748,1038
474.48473142697264,1039
285.2786862837047,1040
433.54353028864193,1092
482.6535199853916,1093
471.0031930489761,1094
466.3462401147584,1148
368.704426192162,1149
