Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,2018,Vals
13,24.66818,72.36657,0.405263782,0.146914423,0.168368369,0.251682848,0.180468485,0.131804183,0.170855775,0.177586645,0.1991885325766053,5
46,24.50698,72.68507,1.185710669,0.290858418,0.163014114,1.161735535,0.208936796,0.528838873,0.536449432,0.413164586,0.5379945817316957,5
68,24.34578,71.25181,0.134468749,0.098080575,0.045156892,0.267338514,0.046126105,0.210775658,0.202268958,0.015550368,0.1374463634100072,5
194,24.02338,73.32207,3.236967087,2.844021082,2.27288413,2.228811741,0.946101964,4.921449184,0.822723806,2.523113728,2.6965006453700324,5
241,23.86218,70.61481,111.1351013,94.19167328,108.4858093,145.2149963,106.5981979,111.6372757,117.4774628,116.5846558,121.57499827546252,5
282,23.78158,70.61481,6.173930168,8.839897156,9.19106102,15.18039513,8.426195145,19.56224442,14.05832577,8.029265404,11.852624047941642,5
321,23.70098,70.45556,4.431401253,2.432492495,2.891938925,5.483698368,0.934503734,5.259974003,4.61222887,4.614496708,4.489103444106639,5
366,23.62038,70.29631,2.263798237,0.548966289,0.496813774,2.906435251,0.499062955,0.455714613,2.722006559,2.315382957,1.524309350461026,5
407,23.53978,69.18156,3.214942694,0.723914921,0.772786975,3.791562557,0.674748898,0.284286022,3.71333766,3.151575565,2.0178911034388403,5
417,23.53978,70.37594,55.26504898,49.44968414,62.67584229,109.325798,53.87246704,85.67601776,88.73071289,63.71504211,73.85022423960048,5
419,23.53978,70.53519,47.78183746,51.41719818,72.62434387,87.39387512,58.87701797,87.78943634,79.15787506,38.89153671,70.78607535311448,5
460,23.45918,69.18156,29.10733032,6.796238899,7.170208931,34.42311096,6.302152157,2.880787611,34.77542496,28.76737404,18.57934700957141,5
465,23.45918,69.65931,24.89631271,27.42638588,50.61565018,70.52831268,34.06045151,65.70088196,39.32738113,36.72209549,46.19881813682723,5
469,23.45918,69.97781,3.761109352,1.662704706,1.767292857,6.23016119,4.443155766,6.519433022,4.425203323,4.097054005,4.358081026469031,5
474,23.45918,70.45556,20.96211815,19.18961906,23.08131409,31.5415554,24.00860977,33.34357834,26.2987442,24.63469505,27.145864971111603,5
479,23.45918,70.85369,20.83929062,8.161836624,7.873122692,24.14812279,7.276519775,5.197363377,23.1289978,20.84782791,15.033717527635414,5
489,23.45918,72.04807,159.7627106,146.3091431,129.1994476,140.4888153,134.9545746,138.4252472,133.7094574,139.0912933,136.0245925427688,5
519,23.37858,69.10194,7.447685242,9.324601173,21.47978401,31.30889893,8.44342804,29.31630898,26.58715248,11.45861435,20.40467938502665,5
523,23.37858,69.42044,0.000178774,0.002207621,0.000480684,0.002569407,0.000154679,7.17e-05,0.000151418,0.000190697,0.0011408483353077,5
525,23.37858,69.57969,0.968453467,1.069090962,1.133145332,6.060052872,1.019011021,6.321783543,1.301909804,1.351671815,1.932062997360477,5
530,23.37858,69.97781,20.64572716,7.549834251,8.960204124,27.15530968,10.64531803,20.46119118,24.00195122,21.22298241,17.85234260277827,5
531,23.37858,70.05744,17.76328087,8.871525764,21.34166336,24.78426933,9.996634483,16.87184143,22.00798798,19.84493828,19.39107868579847,5
533,23.37858,70.21669,91.45869446,102.9656601,100.3473816,140.3371429,116.6159286,131.4074554,85.83512878,98.71513367,101.76926431559,5
538,23.37858,70.61481,10.05067062,7.270757198,17.59791565,19.00201797,8.059854507,17.23852921,9.813261032,9.459420204,13.845823529190683,5
548,23.37858,71.96844,301.8441772,256.1147766,186.1171112,249.5913696,209.697937,264.9597778,186.5276489,206.9675598,221.3831127382274,5
549,23.37858,72.04807,250.3704987,192.8542023,172.6116791,195.8317719,162.7509003,226.8283386,173.8966675,187.7396393,186.91996758695308,5
550,23.37858,72.12769,269.877533,193.8985443,186.5228882,203.1256409,177.1085815,237.5509644,205.9143524,206.8257141,203.60340977456744,5
551,23.37858,72.20732,314.082428,233.0906677,219.0492096,217.6958771,198.7264099,260.2120972,232.000412,213.789444,217.75474056709527,5
582,23.29797,69.34081,5.798406124,8.744054794,6.966900349,17.93415642,5.878986835,10.94856834,4.924254894,8.164790154,7.21845214458127,5
586,23.29797,69.65931,6.415745735,3.026269436,1.695042968,4.571864605,3.425441265,4.318501949,4.182358265,3.887765646,4.017032386050843,5
588,23.29797,69.81856,47.09428787,22.05573463,14.72283268,44.91907883,21.23411942,3.817966938,41.21743393,36.57571793,29.73799950441212,5
589,23.29797,69.89819,82.18483734,46.43418884,45.0166626,102.1307144,31.09937859,75.4606781,91.25684357,83.7279129,79.71114282087348,5
608,23.29797,71.96844,262.1160889,222.5240021,183.0608826,224.1013641,186.5998993,249.1157227,197.3006134,209.3593445,208.8737238485682,5
609,23.29797,72.04807,267.5759583,215.649826,188.7411194,218.5197754,184.9294434,240.1449585,188.3086548,193.3730621,197.2487585137137,5
610,23.29797,72.12769,231.5281525,191.8861389,174.6985626,192.7408752,152.2470551,217.4905243,168.6984711,168.8664246,175.7751904551384,5
611,23.29797,72.20732,288.6418457,255.9825745,216.984848,211.2841492,209.1642609,240.3140564,200.2620697,184.9281464,202.65591090693084,5
633,23.29797,73.95907,24.54720688,15.63910294,13.78246117,16.36507607,14.4283905,17.9836235,20.84194183,23.98165703,20.54566340145153,5
634,23.29797,74.03869,20.86312485,12.93016148,13.71400642,26.93641281,13.89621544,21.47563362,24.21554756,23.30416298,20.20799520882264,5
635,23.29797,74.11832,4.36545372,2.294659615,2.393872499,6.058782101,2.709279776,4.171781063,4.377426624,4.4280653,4.042094894195225,5
641,23.21737,69.10194,10.59533787,15.77586842,17.43102455,27.97690392,9.124768257,31.33663559,14.15586376,14.68924141,15.900084815689295,5
642,23.21737,69.18156,22.47472954,7.46629858,7.136888027,26.71969986,7.136963844,44.4011116,25.98530197,23.31852913,25.097283196505693,5
650,23.21737,69.81856,27.80112076,17.9604969,14.18021107,34.0494957,16.09052849,26.6375618,34.54758453,33.49515533,25.74123616851547,5
675,23.21737,72.04807,364.7708435,282.5802307,252.6322632,290.9772034,251.0212402,320.8144836,237.0482635,251.8404083,263.0129420467516,5
676,23.21737,72.12769,231.277359,188.9065704,171.3700714,183.2723541,156.2097321,203.539093,183.3478546,174.0613861,177.41207710754784,5
700,23.21737,74.03869,42.42640305,26.93581581,29.30910301,51.19511032,28.18263626,42.03082275,51.57061768,43.41708374,41.45564476444776,5
701,23.21737,74.11832,11.29399014,6.598361015,7.323065758,12.2780323,6.701922894,10.94410992,9.970528603,9.988208771,10.077650939491066,5
702,23.21737,74.19794,0.938271224,0.700667024,0.871422887,0.813704491,0.533563375,1.014115453,0.804952741,0.836564422,0.8699632297549811,5
703,23.21737,74.27757,0.765833914,0.60398519,0.725488424,0.690946758,0.4116337,0.95967412,0.690154612,0.697319686,0.751585750293888,5
710,23.13677,69.18156,14.00211239,4.651622772,4.446394444,16.64679718,4.44644165,27.66259766,16.18925476,14.52781391,15.739855385649165,5
711,23.13677,69.26119,14.27724934,23.49529648,23.85977745,44.88186264,26.1506443,41.7490921,25.42111778,17.69071007,22.04226232112712,5
712,23.13677,69.34081,58.69449234,39.6224556,42.15988541,105.8306732,43.50160217,71.97978973,78.85356903,67.62286377,64.11245315716528,5
714,23.13677,69.50006,1.887782693,0.732442439,0.639130294,1.708852768,0.788498402,0.231533647,1.612866759,1.417965531,1.2125008709279617,5
718,23.13677,69.81856,4.580141544,4.345288277,5.198958874,6.246655941,4.190068245,5.769015789,5.660327911,4.879277229,5.57793983735691,5
722,23.13677,70.13706,2.740585089,3.991930246,3.017588854,4.505794048,2.86084199,15.27171803,3.982858658,3.793392658,4.78457510388113,5
743,23.13677,71.96844,273.7558899,237.8246918,196.4698792,223.6683502,210.4526672,266.7528687,244.6283417,237.4181671,232.14498414670484,5
744,23.13677,72.04807,290.4646301,236.5783539,213.9737091,244.213089,209.2628937,265.3032532,221.29422,229.67276,230.97148249200177,5
745,23.13677,72.12769,243.4919281,187.0559387,171.0947876,186.5176697,155.0903015,213.5983276,188.7285156,184.1214447,185.29659675112595,5
769,23.13677,74.03869,52.85721207,33.02872849,37.65838623,47.68982697,29.63947678,42.28672791,43.42399597,49.9251976,45.930101832453246,5
770,23.13677,74.11832,14.37692738,8.934483528,10.29673004,14.81661415,8.662636757,15.13103485,12.93571377,12.72004795,12.95279103104088,5
771,23.13677,74.19794,24.33472252,15.5988903,20.04747009,24.15480804,14.67930412,28.85922813,23.05569649,22.20637512,23.03481872421284,5
772,23.13677,74.27757,10.58040714,7.018665314,11.03191471,11.67924976,7.008968353,13.9938879,10.78093529,11.48887062,11.638042786367905,5
774,23.05617,68.78344,2.285731792,1.219301581,1.343770742,5.562230587,1.162685633,3.850524187,5.346853733,2.751245499,3.216291098686158,5
775,23.05617,68.86306,82.60240936,25.76979065,69.9810791,81.03725433,48.14947128,61.74333191,72.20800018,66.53700256,69.22503869019012,5
780,23.05617,69.26119,9.093244553,13.10891342,11.59503841,24.2592392,14.14127731,24.37027359,17.59861183,10.94010544,15.90702199072981,5
781,23.05617,69.34081,22.03247643,27.82393265,28.36481857,46.46436691,31.79605865,40.71677017,34.47328949,29.41167641,34.07379125892816,5
783,23.05617,69.50006,4.208101749,3.037157059,2.823405981,3.843346119,3.209568739,2.538154602,3.74118638,3.801399231,3.643878604491878,5
784,23.05617,69.57969,19.44799423,7.869655132,5.440413952,19.92093658,8.288229942,3.375869989,19.66710281,19.31450844,12.986217005966122,5
787,23.05617,69.81856,4.576759338,4.924330235,5.749773026,13.10463238,7.59957552,13.08003139,5.242636681,4.662034988,5.995809282289509,5
810,23.05617,72.04807,326.7390442,298.3568115,225.0294037,296.3323975,251.7715607,333.8829041,248.1430206,268.6649475,272.9741710778851,5
811,23.05617,72.12769,338.8256226,253.4368744,221.6925201,265.0762024,230.0601959,282.7092896,227.8169861,225.934967,238.7149086222928,5
812,23.05617,72.20732,334.3033142,247.046051,220.0751648,259.2763977,226.0794678,272.5946655,217.8843231,220.0933685,231.9445212931536,5
813,23.05617,72.28694,233.4165955,201.3330994,216.178894,198.7860718,170.9458008,235.8852844,135.1967926,139.3175964,170.531570533968,5
814,23.05617,72.36657,200.7325439,193.3926239,187.6548615,172.4248047,150.8226624,193.5271301,183.647995,139.6429749,160.33366434936886,5
818,23.05617,72.68507,121.1426849,99.68450928,91.53599548,97.01670837,89.41632843,118.9930954,84.59147644,79.95825958,91.19215142447588,5
819,23.05617,72.76469,190.3660583,170.9664001,164.1306915,168.980484,137.7438965,195.498764,176.2506714,151.3984528,163.14984021820982,5
